source_id,source_name,author,title,description,url,urlToImage,publishedAt,content
abc-news,ABC News,NA,"In statement on Khashoggi murder, Trump says relationship with Saudi Arabia most important - ABC News","ABC News In statement on Khashoggi murder, Trump says relationship with Saudi Arabia most important ABC News In an extraordinary statement, President Trump on Tuesday defended Saudi Arabia in the face of mounting pressure over the slaying of Washington Post c…",https://abcnews.go.com/Politics/statement-khashoggi-murder-trump-relationship-saudi-arabia-important/story?id%3D59319462,NA,2018-11-20T19:32:00Z,NA
abc-news,ABC News,NA,Trump submits written responses to special counsel Robert Mueller - ABC News,"ABC News Trump submits written responses to special counsel Robert Mueller ABC News President Donald Trump has submitted his answers to questions from special counsel Robert Mueller, the president's attorneys told ABC News. Interested in Donald Trump? Add Don…",https://abcnews.go.com/Politics/president-trump-submits-written-responses-special-counsel-robert/story?id%3D59315316,NA,2018-11-20T21:49:43Z,NA
abc-news,ABC News,NA,US military troops to be allowed to defend border patrol agents: Official - ABC News,ABC News US military troops to be allowed to defend border patrol agents: Official ABC News The White House is set to announce on Tuesday that active duty troops deployed to the U.S.-Mexico border will be granted new authorities that allow them to protect Cus…,https://abcnews.go.com/US/us-military-troops-allowed-defend-border-patrol-agents/story?id%3D59305679,NA,2018-11-20T02:59:30Z,NA
abc-news,ABC News,The Associated Press,"1 dead, 4 injured after downtown Denver shooting - ABC News","Washington Post 1 dead, 4 injured after downtown Denver shooting ABC News One person was killed and four others were wounded in a shooting on a downtown Denver street Monday, but it was unclear what caused the violence and no one had been arrested, authoritie…",https://abcnews.go.com/US/wireStory/dead-injured-downtown-denver-shooting-59304556,NA,2018-11-20T04:33:00Z,"One person was killed and four others were wounded in a shooting on a downtown Denver street Monday, but it was unclear what caused the violence and no one had been arrested, authorities said. The shooting occurred in a neighborhood of new apartment buildings… [+1780 chars]"
abc-news,ABC News,David Rind and Kelly Terez,"'Start Here': Pelosi, Whitaker, caravan. What you need to know to start your day.","It's Tuesday, Nov. 20, 2018. Here's what you need to start your day.",https://abcnews.go.com/US/start-here-democrats-sue-whitaker-caravan-tension-tijuana-peanut/story?id=59290201,https://s.abcnews.com/images/Politics/robert-mueller-file-gty-jef-181114_hpMain_16x9_992.jpg,2018-11-20T10:15:54Z,"It's Tuesday, Nov. 20, 2018. Thanks for choosing to start here. Interested in Start Here Morning Briefing ? Add Start Here Morning Briefing as an interest to stay up to date on the latest Start Here Morning Briefing news, video, and analysis from ABC News. 1.… [+6431 chars]"
abc-news,ABC News,Elizabeth McLaughlin and Luis Martinez,US military troops to be allowed to defend border patrol agents: Official,Troops will be granted new authorities to protect border personnel from threats.,https://abcnews.go.com/US/us-military-troops-allowed-defend-border-patrol-agents/story?id=59305679,https://s.abcnews.com/images/US/troops-ap-er-181104_hpMain_2_16x9_992.jpg,2018-11-20T02:57:26Z,"The White House is set to announce on Tuesday that active duty troops deployed to the U.S.-Mexico border will be granted new authorities that allow them to protect Customs and Border Protection (CBP) personnel from a threat, according to a U.S. official. Curr… [+2463 chars]"
abc-news,ABC News,ABC News,WATCH: Ivanka Trump's personal email account under scrutiny,The Washington Post reports the first daughter violated federal record rules by using her personal email account for official government business. ABC News' Janai Norman reports.,https://abcnews.go.com/WNN/video/ivanka-trumps-personal-email-account-scrutiny-59311474,https://s.abcnews.com/images/WNN/181120_atm_norman_pic_hpMain_16x9_992.jpg,2018-11-20T12:10:09Z,"Now Playing: Ivanka Trump: The media is not the enemy of the people Now Playing: Ivanka Trump's fashion brand closes shop Now Playing: Ivanka Trump: Media not enemy of people, 'vehemently against' family separation Now Playing: Colorado man sentenced for kill… [+959 chars]"
abc-news,ABC News,Bill Hutchinson,Body found near California football stadium identified as missing 49ers fan,Ian Powers disappeared during a game on Nov. 12.,https://abcnews.go.com/US/body-found-water-california-football-stadium-identified-missing/story?id=59318068,https://s.abcnews.com/images/US/ian-powers-missing-ht-ps-181116_hpMain_16x9_992.jpg,2018-11-20T17:01:32Z,"A body found in the water near Levi's Stadium in Santa Clara, California, was identified Tuesday as a San Francisco 49ers fan who went missing during a Nov. 12 Monday Night football game, officials said. The Santa Clara County Medical Examiner positively iden… [+88 chars]"
abc-news,ABC News,The Associated Press,Trump says no new punishment for writer's murder,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",https://abcnews.go.com/Politics/wireStory/latest-trump-punishment-writers-murder-59320113,https://s.abcnews.com/images/International/jamal-khashoggi3-ap-mo-20181021_hpMain_16x9_992.jpg,2018-11-20T18:25:19Z,The Latest on U.S. response to the murder of Saudi columnist Jamal Khashoggi (all times local): 1 p.m. President Donald Trump says the U.S. will not levy additional punitive measures at this time against Saudi Arabia over the killing of Jamal Khashoggi (jah-M… [+1482 chars]
abc-news,ABC News,Aleem Agha and Ben Gittleson,At least 40 killed in bombing of Afghan religious celebration: Officials,"A large explosion hit at a wedding hall in the capital, authorities said.",https://abcnews.go.com/International/40-killed-bombing-afghan-religious-celebration-officials/story?id=59315213,NA,2018-11-20T14:51:19Z,"A large explosion at a wedding hall in Afghanistan's capital has killed at least 40 people and injured more than 60 others, the country's health ministry said. Interested in Afghanistan? Add Afghanistan as an interest to stay up to date on the latest Afghanis… [+352 chars]"
abc-news,ABC News,Melissa Griffin,Blast of snow for New England before record-cold Thanksgiving,Winter weather advisories are in effect today across several states.,https://abcnews.go.com/US/blast-snow-england-record-cold-thanksgiving/story?id=59310731,https://s.abcnews.com/images/General/winter-weather-new-jersey-ap-jef-181115_hpMain_16x9_992.jpg,2018-11-20T11:29:53Z,"Across the Northeast this morning, winter weather advisories are in effect, with much of New England anticipating snow. Winter weather advisories are in effect this morning. Around 7 a.m. EST snowfall's expected to begin from western Massachusetts to Albany, … [+1738 chars]"
abc-news,ABC News,The Associated Press,Judge bars US from enforcing Trump asylum ban,A federal judge has temporarily barred the Trump administration from refusing asylum to immigrants who cross the southern border illegally,https://abcnews.go.com/Politics/wireStory/judge-bars-us-enforcing-trump-asylum-ban-59309545,https://s.abcnews.com/images/US/WireAP_d9f34e186e5a4d808a2d950652260f25_16x9_992.jpg,2018-11-20T06:46:11Z,A federal judge barred the Trump administration on Monday from refusing asylum to immigrants who cross the southern border illegally. U.S. District Judge Jon S. Tigar issued a temporary restraining order after hearing arguments in San Francisco. The request w… [+2530 chars]
abc-news,ABC News,ABC News,WATCH: Trump: Will not do in-person interview with Robert Mueller,The investigation is being overseen by a new acting attorney general who has been openly critical of the special counsel.,https://abcnews.go.com/WNT/video/trump-person-interview-robert-mueller-59302622,https://s.abcnews.com/images/WNT/181119_wn_karl_640_hpMain_16x9_992.jpg,2018-11-20T00:26:10Z,"Now Playing: President Trump again calls Mueller probe a 'witch hunt' in tweet Now Playing: The Briefing Room: Trump talks Mueller probe, holidays underway at White House Now Playing: Trump: Will not do in-person interview with Robert Mueller Now Playing: Tru… [+1351 chars]"
abc-news,ABC News,Allie Yang,'The View' reacts to report Ivanka Trump used private email,"""You can’t combine your personal life with your work life!... That’s what happens when you have this kind of nepotism going on in the White House, let’s face it!”",https://abcnews.go.com/Politics/excuse-view-reacts-report-ivanka-trump-hundreds-emails/story?id=59315305,https://s.abcnews.com/images/theview/ivanka-gty-er-181120_hpMain_16x9_992.jpg,2018-11-20T23:39:53Z,"Ivanka Trump, daughter and senior adviser to President Donald Trump, sent hundreds of emails using a personal account, according to a Washington Post story published Monday. Interested in Ivanka Trump? Add Ivanka Trump as an interest to stay up to date on the… [+3753 chars]"
abc-news,ABC News,ABC News,WATCH: Guatemala's Volcan de Fuego spews red-hot rock and ash into the sky,"Guatemala's Volcano of Fire violently erupts, forcing the evacuation of nearly 4,000 people from surrounding areas.",https://abcnews.go.com/International/video/guatemalas-volcan-de-fuego-spews-red-hot-rock-59311074,https://s.abcnews.com/images/International/181120_abc_social_volcano_hpMain_16x9_992.jpg,2018-11-20T11:24:49Z,"Now Playing: Evacuations urged near Guatemala's erupting Volcano of Fire Now Playing: Guatemala's Volcan de Fuego spews red-hot rock and ash into the sky Now Playing: Cruise ship death remains mystery Now Playing: Teddy bear care, pardoned turkeys and World T… [+1197 chars]"
abc-news,ABC News,Soo Youn,"Facebook, Instagram down, company confirms","Facebook and Instagram are down, the company confirmed on Tuesday.",https://abcnews.go.com/Business/facebook-instagram-company-confirms/story?id=59315869,https://s.abcnews.com/images/US/facebook-1-gty-er-180813_hpMain_16x9_992.jpg,2018-11-20T15:41:33Z,"Facebook and Instagram are down, the company confirmed on Tuesday. Interested in Facebook? Add Facebook as an interest to stay up to date on the latest Facebook news, video, and analysis from ABC News. ""Were aware that some people are currently having trouble… [+393 chars]"
abc-news,ABC News,The Associated Press,Rain could hamper search for victims of California wildfire,There are nearly 700 names on the list of those unaccounted for.,https://abcnews.go.com/US/wireStory/rain-hamper-search-victims-california-wildfire-59316919,https://s.abcnews.com/images/US/WireAP_5f019fc5049446bab26ce67aadc2a37e_16x9_992.jpg,2018-11-20T16:14:10Z,"Interested in Wildfires? Add Wildfires as an interest to stay up to date on the latest Wildfires news, video, and analysis from ABC News. It's been 12 days since Christina Taft started the frantic search for her mother Victoria, who refused to evacuate their … [+4533 chars]"
abc-news,ABC News,NA,"Facebook, Instagram down, company confirms - ABC News","ABC News Facebook, Instagram down, company confirms ABC News We're working to resolve the issue as soon as possible,"" a Facebook spokesperson told ABC News in an email. In addition to Facebook, the company owns Instagram and WhatsApp. Users around the world t…",https://abcnews.go.com/Business/facebook-instagram-company-confirms/story?id%3D59315869,NA,2018-11-20T15:40:00Z,NA
abc-news,ABC News,NA,How investigators cracked unsolved murder of Harvard graduate student nearly 50 years later - ABC News,ABC News How investigators cracked unsolved murder of Harvard graduate student nearly 50 years later ABC News Investigators finally have cracked a cold case murder that has haunted the Boston area for almost 50 years. The Middlesex District Attorney's Office …,https://abcnews.go.com/US/investigators-announce-significant-break-decades-cold-case-murder/story?id%3D59314962,NA,2018-11-20T22:29:29Z,NA
abc-news,ABC News,NA,"Avenatti, girlfriend were fighting about money before alleged domestic violence occurred: Court docs - ABC News","ABC News Avenatti, girlfriend were fighting about money before alleged domestic violence occurred: Court docs ABC News Michael Avenatti, the lawyer for adult film star Stormy Daniels, was allegedly berating his girlfriend about money before an alleged physica…",https://abcnews.go.com/US/avenatti-girlfriend-fighting-money-alleged-domestic-violence-occurred/story?id%3D59323915,NA,2018-11-20T23:17:20Z,NA
abc-news,ABC News,The Associated Press,Gunman in Chicago hospital shooting had prior complaint - ABC News,ABC News Gunman in Chicago hospital shooting had prior complaint ABC News A man who repeatedly shot his ex-fiancee outside a Chicago hospital before killing two people inside the building was the subject of a protection order request filed four years ago by a…,https://abcnews.go.com/US/wireStory/argument-chicago-hospital-erupts-deadly-shooting-59308904,https://s.abcnews.com/images/US/WireAP_2d7c8d95492a44adafb8fb5581fb0bac_16x9_992.jpg,2018-11-20T17:18:00Z,"A man who fatally shot his ex-fiancee outside a Chicago hospital before killing two people inside the building was the subject of a protection order request filed four years ago by another woman, yet he had legally purchased several guns in recent years, poli… [+4578 chars]"
abc-news,ABC News,NA,Photo of Cindy Hyde-Smith wearing a Confederate soldier hat is upending the Mississippi race - ABC News,"ABC News Photo of Cindy Hyde-Smith wearing a Confederate soldier hat is upending the Mississippi race ABC News In a race that was supposed to be a Republican rout in the Deep South, GOP incumbent Cindy Hyde-Smith's campaign seems to be stumbling after a serie…",https://abcnews.go.com/Politics/photo-cindy-hyde-smith-wearing-confederate-soldier-hat/story?id%3D59317755,NA,2018-11-20T21:31:15Z,NA
abc-news,ABC News,NA,'Blindingly obvious' that Saudi crown prince ordered Khashoggi murder: Source - ABC News,"ABC News 'Blindingly obvious' that Saudi crown prince ordered Khashoggi murder: Source ABC News Over the weekend, President Donald Trump said that the U.S. government would complete a ""full report"" on the killing of Saudi journalist Jamal Khashoggi by Tuesday…",https://abcnews.go.com/Politics/blindingly-obvious-saudi-crown-prince-ordered-khashoggi-murder/story?id%3D59305430,NA,2018-11-20T05:42:00Z,NA
abc-news,ABC News,The Associated Press,Israel police: Interior minister should be charged for fraud - ABC News,"Israel police: Interior minister should be charged for fraud ABC News Israeli police are recommending charges be brought against the country's interior minister in a major corruption case. Police spokesman Micky Rosenfeld said Tuesday there is ""evidentiary ba…",https://abcnews.go.com/International/wireStory/israel-police-interior-minister-charged-fraud-59310521,NA,2018-11-20T09:24:00Z,"Israeli police are recommending charges be brought against the country's interior minister in a major corruption case. Police spokesman Micky Rosenfeld said Tuesday there is ""evidentiary basis"" against Aryeh Deri that he committed fraud and breach of trust, a… [+550 chars]"
abc-news,ABC News,NA,North Korea detonates DMZ guard posts at southern border - ABC News,ABC News North Korea detonates DMZ guard posts at southern border ABC News North Korea blew up 10 of its front-line guard posts in the Demilitarized Zone separating the two Koreas on Tuesday in accordance with agreements made with South Korea earlier this yea…,https://abcnews.go.com/International/north-korea-detonates-dmz-guard-posts-southern-border/story?id%3D59314370,NA,2018-11-20T16:38:00Z,NA
abc-news,ABC News,NA,What you need to know about the conflict in Yemen - ABC News,"ABC News What you need to know about the conflict in Yemen ABC News The two warring parties in Yemen have agreed to come to peace talks in Sweden, amid a push to finally end the civil war in the Arab world's poorest country. The Yemeni government, which has b…",https://abcnews.go.com/Politics/conflict-yemen/story?id%3D59224692,NA,2018-11-20T09:14:00Z,NA
abc-news,ABC News,Thomas Smith,Visit Special ‘Ear Walls’ at Disney Parks to #ShareYourEars,"Since the kickoff of the #ShareYourEars campaign earlier this month, we’ve seen incredible “ear” photos from Disney fans supporting Make-A-Wish®! Through Giving Tuesday on November 27, 2018 Disney is donating US $5 to Make-A-Wish, up to US $1 million – with a…",https://disneyparks.disney.go.com/blog/2018/11/visit-special-ear-walls-at-disney-parks-to-shareyourears/,https://cdn1.parksmedia.wdprapps.disney.com/media/blog/wp-content/uploads/2018/11/sye02934802938423fi.jpg,2018-11-20T14:01:05Z,"Since the kickoff of the #ShareYourEars campaign earlier this month, weve seen incredible ear photos from Disney fans supporting Make-A-Wish®! Through Giving Tuesday on November 27, 2018 Disney is donating US $5 to Make-A-Wish, up to US $1 million with a tota… [+2427 chars]"
abc-news,ABC News,Simone Miranda,Create a Disney Parks-Inspired Thanksgiving Centerpiece,"Resident crafter, Brittany Ungvarsky, has provided a step-by-step guide on how to create some fun Mason jar Thanksgiving table dressings.",https://disneyparks.disney.go.com/blog/2018/11/create-a-disney-parks-inspired-thanksgiving-centerpiece/,https://cdn1.parksmedia.wdprapps.disney.com/media/blog/wp-content/uploads/2018/11/17_PR_000000_BLOG_Thanksgiving-Centerpiece-DIY_COVER_v1_bu.jpg,2018-11-20T14:01:37Z,"By submitting this form, you are granting Disney Parks Blog permission to email you. You can revoke permission to mail your email address at any time using the unsubscribe link, found at the bottom of every email. We take your privacy seriously. For more info… [+493 chars]"
abc-news,ABC News,Thomas Smith,Disney Parks Around the World Celebrate Mickey’s Birthday,"It’s been a whirlwind of a week as Disney Parks celebrated the one-and-only Mickey Mouse on the occasion of his 90th birthday! “Good Morning America” surprised viewers from a different Disney resort around the world every day, broadcasting from spectacular lo…",https://disneyparks.disney.go.com/blog/2018/11/disney-parks-around-the-world-celebrate-mickeys-birthday/,https://cdn1.parksmedia.wdprapps.disney.com/media/blog/wp-content/uploads/2018/11/hbm20984029384234343fi.jpg,2018-11-20T21:02:59Z,"Its been a whirlwind of a week as Disney Parks celebrated 90 years of Mickey Mouse! Good Morning America surprised viewers from a different Disney resort around the world every day, broadcasting from spectacular locations to showcase whats new and unique at e… [+727 chars]"
abc-news,ABC News,Darcy Clark,Celebrate the Season at Disney Springs,"We’re days away from Thanksgiving and the weather is (finally) starting to cool down – cue the holidays at Disney Springs! This year, there’s even more fun in store … from a limited-time MAC Cosmetics extravaganza to a larger-than-ever Disney Springs Christma…",https://disneyparks.disney.go.com/blog/2018/11/celebrate-the-season-at-disney-springs/,https://cdn1.parksmedia.wdprapps.disney.com/media/blog/wp-content/uploads/2018/11/ytiurio9748798211.jpg,2018-11-20T21:03:19Z,"Were days away from Thanksgiving and the weather is (finally) starting to cool down cue the holidays at Disney Springs ! This year, theres even more fun in store from a limited-time MAC Cosmetics extravaganza to a larger-than-ever Disney Springs Christmas Tre… [+4260 chars]"
cnn,CNN,"Chloe Melas, CNN",'Sex and the City 3' planned to kill off Mr. Big,"Can you imagine a world without Mr. Big? The writers apparently were planning to have the character die in the ""Sex and the City 3"" movie, which never ended up getting made.",https://www.cnn.com/2018/11/20/entertainment/sex-and-the-city-mr-big-dead/index.html,https://cdn.cnn.com/cnnnext/dam/assets/170929083749-sex-and-the-city-movie-super-tease.jpg,2018-11-20T17:07:16Z,"(CNN) Can you imagine a world without Mr. Big? It sounds like the writers of ""Sex and the City"" definitely could, and they were planning to have Mr. Big (Chris Noth) die in the ""Sex and the City 3"" movie, which never ended up getting made. This is all accordi… [+2500 chars]"
cnn,CNN,"AJ Willingham, CNN",Smoke from the wildfires is visible across the country in New York,"To some people on the East Coast, California's devastating wildfires may seem a world away. But on Monday the skies over New York City carried a grim reminder of the blazes' massive reach.",https://www.cnn.com/2018/11/20/us/california-wildfires-new-york-city-trnd/index.html,https://cdn.cnn.com/cnnnext/dam/assets/181113215159-01-california-wildfire-1113-super-tease.jpg,2018-11-20T19:07:26Z,NA
cnn,CNN,NA,Does Obama think he could've won 2020?,"During an interview with David Axelrod, Barack Obama was asked if he could win an election against Trump if he were on the ballot.",https://www.cnn.com/videos/politics/2018/11/20/barack-obama-on-2020-and-question-about-defeating-trump-me-orig.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181102170615-obama-vs-trump-midterm-messages-mh-orig-00000226-super-tease.jpg,2018-11-20T21:22:23Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,NA,Child bride auctioned off on Facebook,"Facebook is facing backlash after the social network was used by a family in South Sudan to auction off a child bride, even though it is illegal in South Sudan to be married before age 18.",https://www.cnn.com/videos/world/2018/11/20/south-sudan-child-bride-facebook-auction-samuel-burke-lkl-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/180321103738-cnnee-facebook-file-super-tease.jpg,2018-11-20T06:36:56Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,NA,Air marshals accused of gun mishaps,"The Transportation Security Administration has documented more than 200 cases of air marshals allegedly misusing firearms or misbehaving with guns, according to documents. CNN's Drew Griffin reports.",https://www.cnn.com/videos/us/2018/11/19/federal-air-marshal-guns-drew-griffin-pkg-ac360-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181119194558-air-marshal-gun-training-super-tease.jpg,2018-11-20T00:08:30Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,"Nathaniel Meyersohn, CNN Business","Target, Kohl's and TJX are hot, but Wall Street is worried about the holidays","America's top retailers reported strong sales last quarter, but Wall Street worried their plans to win the holiday shopping season would be costly.",https://www.cnn.com/2018/11/20/business/target-best-buy-kohls-tjmaxx-black-friday/index.html,https://cdn.cnn.com/cnnnext/dam/assets/181120091438-01-target-shopper-file-super-tease.jpg,2018-11-20T15:26:47Z,NA
cnn,CNN,NA,Trauma surgeons push back against NRA,"Dr. Deborah Kuhls talks about her experience as a trauma surgeon treating gunshot victims as the feud between the National Rifle Association and the medical community still rages on, with the latest round coming from physicians who released an editorial sayin…",https://www.cnn.com/videos/health/2018/11/20/trauma-doctors-nra-kuhls-baldwin-nr-intv.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181120170520-baldwin-trauma-surgeon-kuhls-super-tease.jpg,2018-11-20T22:28:01Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,NA,Obama on why Congress is broken,"President Obama said the filibuster, which requires 60 votes to pass legislation in the Senate, has made it ""impossible"" to effectively govern",https://www.cnn.com/videos/politics/2018/11/20/obama-filibuster-impossible-to-govern-orig-me.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181120162843-obama-filibuster-impossible-to-govern-orig-me-00002926-super-tease.jpg,2018-11-20T21:40:13Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,NA,Actress slams Hollywood on diversity,"During a discussion set up by Porter magazine, actress Ellen Pompeo calls out the magazine and Hollywood for its lack of diversity.",https://www.cnn.com/videos/entertainment/2018/11/20/ellen-pompeo-hollywood-diversity-comment-on-the-story-vpx.hln,https://cdn.cnn.com/cnnnext/dam/assets/181120150528-ellen-pompeo-porter-magazine-super-tease.jpg,2018-11-20T20:25:01Z,NA
cnn,CNN,NA,Trump jabs at Dems at turkey pardon,"During the annual White House Thanksgiving turkey pardoning ceremony, President Donald Trump made a few quips about election recounts, House Democrats' subpoena threats, and the 9th Circuit court.",https://www.cnn.com/videos/politics/2018/11/20/trump-turkey-pardon-recount-democrat-subpoena-jokes-bts-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181120134503-trump-turkey-pardon-super-tease.jpg,2018-11-20T18:51:13Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,NA,How Dems can get 270 electoral votes in 2020,CNN's Harry Enten takes a look at the different paths Democrats could take to reach 270 electoral votes in the 2020 election.,https://www.cnn.com/videos/politics/2018/11/20/harry-enten-democrats-270-electoral-votes-2020-newday-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181120092435-harry-enten-forecast-democrats-2020-path-electoral-vote-270-super-tease.jpg,2018-11-20T14:47:18Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,NA,Ancient erotic fresco uncovered,"This ancient fresco, depicting an erotic scene from the Greek myth ""Leda and the Swan,"" has been uncovered at the Pompeii archeological site in central Italy.",https://www.cnn.com/videos/arts/2018/11/20/fresco-erotic-leda-swan-pompeii-lon-orig-gb.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181120165505-pompeii-fresco-tease-super-tease.jpg,2018-11-20T16:43:58Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,NA,Teen sings through brain surgery,"Surgeons woke Kira Iaconetti, 19, during her operation to remove her brain tumor and asked her to sing so they could save her musical talent.",https://www.cnn.com/videos/health/2018/11/20/teenager-sings-through-brain-surgery-lon-orig.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181120141155-teen-sings-through-brain-surgery-1-super-tease.jpg,2018-11-20T14:30:48Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,NA,Burnett: What has Trump done for the military?,CNN's Erin Burnett discusses President Donald Trump's dynamic of praising the US military even as he goes after its leaders and heroes.,https://www.cnn.com/videos/politics/2018/11/20/donald-trump-us-military-erin-burnett-sot-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181119191813-burnett-11-19-2-super-tease.jpg,2018-11-20T01:09:14Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,NA,Meet 'The grandfather of allergies',CNN's Dr. Sanjay Gupta introduces us to one of the world's oldest doctors,https://www.cnn.com/videos/health/2018/09/27/live-longer-allergies-worlds-oldest-doctor-vision.cnn,https://cdn.cnn.com/cnnnext/dam/assets/180927131227-live-longer-allergies-worlds-oldest-doctor-vision-00014908-super-tease.jpg,2018-11-20T04:29:57Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,"Sara Weisfeldt, CNN",Multiple people shot in downtown Denver,"At least five people were shot in downtown Denver, according to Denver Health Medical Center spokesman Simon Crittle.",https://www.cnn.com/2018/11/19/us/denver-colorado-shooting/index.html,https://cdn.cnn.com/cnnnext/dam/assets/181119194105-colorado-shooting-11-19-super-tease.jpg,2018-11-20T00:46:07Z,NA
cnn,CNN,"Kate Sullivan, CNN",Ivanka Trump used personal account for emails about government business,"Ivanka Trump last year often used a personal email account to discuss or relay official White House business, according to emails released Monday by a nonpartisan watchdog group.",https://www.cnn.com/2018/11/19/politics/ivanka-trump-personal-email-account/index.html,https://cdn.cnn.com/cnnnext/dam/assets/180802093438-01-ivanka-trump-08022018-super-tease.jpg,2018-11-20T00:44:25Z,"Washington (CNN) Ivanka Trump last year often used a personal email account to discuss or relay official White House business, according to emails released Monday by a nonpartisan watchdog group. According to emails released by American Oversight, Trump used … [+2449 chars]"
cnn,CNN,"Joe Sutton, CNN",Judge blocks Trump administration from denying asylum to immigrants who cross border illegally,A federal judge on Monday issued a temporary restraining order blocking the Trump administration from denying asylum to immigrants who cross the US-Mexico border illegally.,https://www.cnn.com/2018/11/20/politics/judge-asylum-restrictions/index.html,https://cdn.cnn.com/cnnnext/dam/assets/181104154343-trump-immigration-super-tease.jpg,2018-11-20T09:26:37Z,NA
cnn,CNN,NA,Trump expected to up troop authority at border,President Donald Trump is expected to grant new authorities to the thousands of US troops he has ordered to the US-Mexico border. CNN's Barbara Starr has the details.,https://www.cnn.com/videos/politics/2018/11/20/border-troops-self-defense-authority-trump-starr-tsr-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181119191046-border-troops-self-defense-authority-trump-starr-tsr-vpx-00002030-super-tease.jpg,2018-11-20T00:22:58Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,"Oren Liebermann, CNN",Airbnb removes Israeli West Bank settlements listings,"Airbnb has announced that it is removing listings of rentals in Israeli settlements in the West Bank, saying they are ""at the core of the dispute between Israelis and Palestinians.""",https://www.cnn.com/2018/11/20/middleeast/airbnb-israel-west-bank-intl/index.html,https://cdn.cnn.com/cnnnext/dam/assets/170829130115-airbnb-logo-super-tease.jpg,2018-11-20T09:10:32Z,NA
cnn,CNN,NA,Jennifer Lawrence faces backlash over ad,"A new advertisement for a Dior collection, inspired by Mexican women, has drawn criticism for starring Jennifer Lawrence and a lack of representational diversity.",https://www.cnn.com/videos/us/2018/11/20/jennifer-lawrences-dior-ad-backlash-mexico-mxp-vpx.hln,https://cdn.cnn.com/cnnnext/dam/assets/181120074037-jenifer-lawrence-dior-ad-super-tease.jpg,2018-11-20T12:53:35Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,"Eric Bradner, CNN",Obama praises 'extraordinary' Pelosi amid leadership battle,Former President Barack Obama offered effusive praise of Nancy Pelosi on Tuesday as the Democratic leader faces opposition to her bid for House Speaker.,https://www.cnn.com/2018/11/20/politics/barack-obama-nancy-pelosi-axe-files-podcast/index.html,https://cdn.cnn.com/cnnnext/dam/assets/181115131155-01-obama-michigan-file-super-tease.jpg,2018-11-20T20:14:27Z,NA
cnn,CNN,NA,What to binge-watch over the holiday,Some delicious offerings for your Thanksgiving holiday.,https://www.cnn.com/2018/11/20/entertainment/gallery/thanksgiving-tv-binge/index.html,https://cdn.cnn.com/cnnnext/dam/assets/181028110553-great-british-baking-show-super-tease.jpg,2018-11-20T22:31:59Z,NA
cnn,CNN,NA,This is what Obama thinks of Pelosi,Former President Barack Obama praises House Minority Leader Nancy Pelosi during an interview with David Axelrod.,https://www.cnn.com/videos/politics/2018/11/20/former-president-barack-obama-on-nancy-pelosi-axelrod-interview-me-orig.cnn,https://cdn.cnn.com/cnnnext/dam/assets/150612201100-barack-obama-nancy-pelosi-super-tease.jpg,2018-11-20T20:10:35Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,NA,Internet rakes Trump's solution to wildfires,President Donald Trump offered a Finnish solution to California's wildfire problem. CNN's Jessica Dean has the story behind the confusion.,https://www.cnn.com/videos/politics/2018/11/20/trump-finland-rakes-jessica-dean-dnt-ebof-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181117164737-05-trump-camp-fire-1118-super-tease.jpg,2018-11-20T01:29:44Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
